region,date,confirm
Eastern Cape,2021-11-21,0
Free State,2021-11-21,1
Gauteng,2021-11-21,1
Kwazulu-Natal,2021-11-21,0
Limpopo,2021-11-21,0
Mpumalanga,2021-11-21,0
Northern Cape,2021-11-21,0
North-West,2021-11-21,0
Western Cape,2021-11-21,0
,2021-11-21,0
Eastern Cape,2021-11-22,0
Free State,2021-11-22,1
Gauteng,2021-11-22,9
Kwazulu-Natal,2021-11-22,0
Limpopo,2021-11-22,0
Mpumalanga,2021-11-22,0
Northern Cape,2021-11-22,0
North-West,2021-11-22,0
Western Cape,2021-11-22,0
,2021-11-22,0
Eastern Cape,2021-11-23,1
Free State,2021-11-23,0
Gauteng,2021-11-23,0
Kwazulu-Natal,2021-11-23,5
Limpopo,2021-11-23,1
Mpumalanga,2021-11-23,0
Northern Cape,2021-11-23,7
North-West,2021-11-23,33
Western Cape,2021-11-23,4
,2021-11-23,0
Eastern Cape,2021-11-24,1
Free State,2021-11-24,11
Gauteng,2021-11-24,2
Kwazulu-Natal,2021-11-24,0
Limpopo,2021-11-24,3
Mpumalanga,2021-11-24,0
Northern Cape,2021-11-24,2
North-West,2021-11-24,0
Western Cape,2021-11-24,3
,2021-11-24,0
Eastern Cape,2021-11-25,4
Free State,2021-11-25,2
Gauteng,2021-11-25,3
Kwazulu-Natal,2021-11-25,0
Limpopo,2021-11-25,0
Mpumalanga,2021-11-25,0
Northern Cape,2021-11-25,0
North-West,2021-11-25,99
Western Cape,2021-11-25,6
,2021-11-25,0
Eastern Cape,2021-11-26,3
Free State,2021-11-26,0
Gauteng,2021-11-26,6
Kwazulu-Natal,2021-11-26,0
Limpopo,2021-11-26,0
Mpumalanga,2021-11-26,0
Northern Cape,2021-11-26,0
North-West,2021-11-26,0
Western Cape,2021-11-26,3
,2021-11-26,0
Eastern Cape,2021-11-27,1
Free State,2021-11-27,0
Gauteng,2021-11-27,4
Kwazulu-Natal,2021-11-27,0
Limpopo,2021-11-27,0
Mpumalanga,2021-11-27,0
Northern Cape,2021-11-27,3
North-West,2021-11-27,0
Western Cape,2021-11-27,0
,2021-11-27,0
Eastern Cape,2021-11-28,0
Free State,2021-11-28,0
Gauteng,2021-11-28,1
Kwazulu-Natal,2021-11-28,0
Limpopo,2021-11-28,0
Mpumalanga,2021-11-28,0
Northern Cape,2021-11-28,5
North-West,2021-11-28,0
Western Cape,2021-11-28,0
,2021-11-28,0
Eastern Cape,2021-11-29,0
Free State,2021-11-29,2
Gauteng,2021-11-29,4
Kwazulu-Natal,2021-11-29,0
Limpopo,2021-11-29,0
Mpumalanga,2021-11-29,0
Northern Cape,2021-11-29,0
North-West,2021-11-29,0
Western Cape,2021-11-29,19
,2021-11-29,0
Eastern Cape,2021-11-30,8
Free State,2021-11-30,3
Gauteng,2021-11-30,7
Kwazulu-Natal,2021-11-30,0
Limpopo,2021-11-30,0
Mpumalanga,2021-11-30,0
Northern Cape,2021-11-30,2
North-West,2021-11-30,0
Western Cape,2021-11-30,1
,2021-11-30,0
Eastern Cape,2021-12-01,4
Free State,2021-12-01,2
Gauteng,2021-12-01,11
Kwazulu-Natal,2021-12-01,7
Limpopo,2021-12-01,0
Mpumalanga,2021-12-01,1
Northern Cape,2021-12-01,1
North-West,2021-12-01,0
Western Cape,2021-12-01,2
,2021-12-01,0
Eastern Cape,2021-12-02,4
Free State,2021-12-02,0
Gauteng,2021-12-02,3
Kwazulu-Natal,2021-12-02,1
Limpopo,2021-12-02,0
Mpumalanga,2021-12-02,0
Northern Cape,2021-12-02,12
North-West,2021-12-02,0
Western Cape,2021-12-02,27
,2021-12-02,0
Eastern Cape,2021-12-03,0
Free State,2021-12-03,0
Gauteng,2021-12-03,6
Kwazulu-Natal,2021-12-03,1
Limpopo,2021-12-03,12
Mpumalanga,2021-12-03,6
Northern Cape,2021-12-03,1
North-West,2021-12-03,0
Western Cape,2021-12-03,0
,2021-12-03,0
Eastern Cape,2021-12-04,1
Free State,2021-12-04,6
Gauteng,2021-12-04,11
Kwazulu-Natal,2021-12-04,1
Limpopo,2021-12-04,0
Mpumalanga,2021-12-04,0
Northern Cape,2021-12-04,2
North-West,2021-12-04,0
Western Cape,2021-12-04,0
,2021-12-04,0
Eastern Cape,2021-12-05,0
Free State,2021-12-05,0
Gauteng,2021-12-05,1
Kwazulu-Natal,2021-12-05,0
Limpopo,2021-12-05,0
Mpumalanga,2021-12-05,0
Northern Cape,2021-12-05,0
North-West,2021-12-05,0
Western Cape,2021-12-05,0
,2021-12-05,0
Eastern Cape,2021-12-06,0
Free State,2021-12-06,3
Gauteng,2021-12-06,5
Kwazulu-Natal,2021-12-06,1
Limpopo,2021-12-06,0
Mpumalanga,2021-12-06,0
Northern Cape,2021-12-06,0
North-West,2021-12-06,0
Western Cape,2021-12-06,0
,2021-12-06,0
Eastern Cape,2021-12-07,5
Free State,2021-12-07,0
Gauteng,2021-12-07,13
Kwazulu-Natal,2021-12-07,0
Limpopo,2021-12-07,0
Mpumalanga,2021-12-07,0
Northern Cape,2021-12-07,4
North-West,2021-12-07,0
Western Cape,2021-12-07,5
,2021-12-07,0
Eastern Cape,2021-12-08,1
Free State,2021-12-08,0
Gauteng,2021-12-08,13
Kwazulu-Natal,2021-12-08,6
Limpopo,2021-12-08,0
Mpumalanga,2021-12-08,0
Northern Cape,2021-12-08,16
North-West,2021-12-08,0
Western Cape,2021-12-08,0
,2021-12-08,0
Eastern Cape,2021-12-09,2
Free State,2021-12-09,5
Gauteng,2021-12-09,7
Kwazulu-Natal,2021-12-09,0
Limpopo,2021-12-09,0
Mpumalanga,2021-12-09,0
Northern Cape,2021-12-09,5
North-West,2021-12-09,0
Western Cape,2021-12-09,3
,2021-12-09,0
Eastern Cape,2021-12-10,4
Free State,2021-12-10,3
Gauteng,2021-12-10,8
Kwazulu-Natal,2021-12-10,1
Limpopo,2021-12-10,2
Mpumalanga,2021-12-10,0
Northern Cape,2021-12-10,0
North-West,2021-12-10,0
Western Cape,2021-12-10,2
,2021-12-10,0
Eastern Cape,2021-12-11,6
Free State,2021-12-11,0
Gauteng,2021-12-11,18
Kwazulu-Natal,2021-12-11,2
Limpopo,2021-12-11,0
Mpumalanga,2021-12-11,3
Northern Cape,2021-12-11,6
North-West,2021-12-11,0
Western Cape,2021-12-11,1
,2021-12-11,0
Eastern Cape,2021-12-12,1
Free State,2021-12-12,7
Gauteng,2021-12-12,13
Kwazulu-Natal,2021-12-12,0
Limpopo,2021-12-12,0
Mpumalanga,2021-12-12,0
Northern Cape,2021-12-12,0
North-West,2021-12-12,0
Western Cape,2021-12-12,0
,2021-12-12,0
Eastern Cape,2021-12-13,4
Free State,2021-12-13,5
Gauteng,2021-12-13,2
Kwazulu-Natal,2021-12-13,0
Limpopo,2021-12-13,0
Mpumalanga,2021-12-13,0
Northern Cape,2021-12-13,0
North-West,2021-12-13,0
Western Cape,2021-12-13,0
,2021-12-13,0
Eastern Cape,2021-12-14,4
Free State,2021-12-14,0
Gauteng,2021-12-14,12
Kwazulu-Natal,2021-12-14,7
Limpopo,2021-12-14,0
Mpumalanga,2021-12-14,0
Northern Cape,2021-12-14,0
North-West,2021-12-14,0
Western Cape,2021-12-14,1
,2021-12-14,0
Eastern Cape,2021-12-15,2
Free State,2021-12-15,6
Gauteng,2021-12-15,21
Kwazulu-Natal,2021-12-15,12
Limpopo,2021-12-15,10
Mpumalanga,2021-12-15,0
Northern Cape,2021-12-15,1
North-West,2021-12-15,0
Western Cape,2021-12-15,2
,2021-12-15,0
Eastern Cape,2021-12-16,13
Free State,2021-12-16,7
Gauteng,2021-12-16,11
Kwazulu-Natal,2021-12-16,2
Limpopo,2021-12-16,0
Mpumalanga,2021-12-16,0
Northern Cape,2021-12-16,3
North-West,2021-12-16,0
Western Cape,2021-12-16,0
,2021-12-16,0
Eastern Cape,2021-12-17,1
Free State,2021-12-17,2
Gauteng,2021-12-17,24
Kwazulu-Natal,2021-12-17,6
Limpopo,2021-12-17,0
Mpumalanga,2021-12-17,0
Northern Cape,2021-12-17,0
North-West,2021-12-17,0
Western Cape,2021-12-17,2
,2021-12-17,0
Eastern Cape,2021-12-18,7
Free State,2021-12-18,0
Gauteng,2021-12-18,21
Kwazulu-Natal,2021-12-18,18
Limpopo,2021-12-18,0
Mpumalanga,2021-12-18,0
Northern Cape,2021-12-18,2
North-West,2021-12-18,0
Western Cape,2021-12-18,0
,2021-12-18,0
Eastern Cape,2021-12-19,0
Free State,2021-12-19,0
Gauteng,2021-12-19,1
Kwazulu-Natal,2021-12-19,0
Limpopo,2021-12-19,0
Mpumalanga,2021-12-19,0
Northern Cape,2021-12-19,0
North-West,2021-12-19,0
Western Cape,2021-12-19,2
,2021-12-19,0
Eastern Cape,2021-12-20,12
Free State,2021-12-20,3
Gauteng,2021-12-20,18
Kwazulu-Natal,2021-12-20,0
Limpopo,2021-12-20,0
Mpumalanga,2021-12-20,0
Northern Cape,2021-12-20,0
North-West,2021-12-20,50
Western Cape,2021-12-20,22
,2021-12-20,0
Eastern Cape,2021-12-21,0
Free State,2021-12-21,0
Gauteng,2021-12-21,14
Kwazulu-Natal,2021-12-21,16
Limpopo,2021-12-21,0
Mpumalanga,2021-12-21,0
Northern Cape,2021-12-21,3
North-West,2021-12-21,0
Western Cape,2021-12-21,2
,2021-12-21,0
Eastern Cape,2021-12-22,18
Free State,2021-12-22,0
Gauteng,2021-12-22,55
Kwazulu-Natal,2021-12-22,17
Limpopo,2021-12-22,0
Mpumalanga,2021-12-22,0
Northern Cape,2021-12-22,1
North-West,2021-12-22,0
Western Cape,2021-12-22,8
,2021-12-22,0
Eastern Cape,2021-12-23,0
Free State,2021-12-23,4
Gauteng,2021-12-23,27
Kwazulu-Natal,2021-12-23,15
Limpopo,2021-12-23,22
Mpumalanga,2021-12-23,0
Northern Cape,2021-12-23,2
North-West,2021-12-23,0
Western Cape,2021-12-23,5
,2021-12-23,0
Eastern Cape,2021-12-24,23
Free State,2021-12-24,13
Gauteng,2021-12-24,13
Kwazulu-Natal,2021-12-24,23
Limpopo,2021-12-24,0
Mpumalanga,2021-12-24,4
Northern Cape,2021-12-24,1
North-West,2021-12-24,0
Western Cape,2021-12-24,4
,2021-12-24,0
Eastern Cape,2021-12-25,13
Free State,2021-12-25,3
Gauteng,2021-12-25,0
Kwazulu-Natal,2021-12-25,9
Limpopo,2021-12-25,0
Mpumalanga,2021-12-25,0
Northern Cape,2021-12-25,1
North-West,2021-12-25,0
Western Cape,2021-12-25,4
,2021-12-25,0
Eastern Cape,2021-12-26,0
Free State,2021-12-26,7
Gauteng,2021-12-26,8
Kwazulu-Natal,2021-12-26,0
