region,date,type,median,mean,sd,lower_20,upper_20,lower_50,upper_50,lower_90,upper_90
Europe,2020-07-09,estimate,0.017,0.015,0.008,0.018,0.02,0.016,0.021,0.003,0.025
Europe,2020-07-10,estimate,0.017,0.014,0.009,0.018,0.02,0.016,0.021,0.002,0.025
Europe,2020-07-11,estimate,0.017,0.014,0.009,0.018,0.019,0.015,0.021,0,0.023
Europe,2020-07-12,estimate,0.016,0.013,0.009,0.018,0.019,0.015,0.021,0,0.023
Europe,2020-07-13,estimate,0.016,0.013,0.008,0.018,0.019,0.015,0.021,-0.001,0.023
Europe,2020-07-14,estimate,0.016,0.013,0.008,0.018,0.019,0.015,0.021,0,0.023
Europe,2020-07-15,estimate,0.016,0.013,0.008,0.017,0.019,0.015,0.021,-0.001,0.022
Europe,2020-07-16,estimate,0.016,0.013,0.008,0.017,0.019,0.015,0.021,0.001,0.023
Europe,2020-07-17,estimate,0.016,0.014,0.007,0.017,0.019,0.015,0.021,0.002,0.023
Europe,2020-07-18,estimate,0.016,0.014,0.007,0.017,0.019,0.015,0.02,0.002,0.023
Europe,2020-07-19,estimate,0.016,0.014,0.007,0.017,0.019,0.015,0.021,0.003,0.023
Europe,2020-07-20,estimate,0.016,0.015,0.007,0.017,0.019,0.015,0.02,0.003,0.023
Europe,2020-07-21,estimate,0.017,0.015,0.007,0.017,0.019,0.015,0.02,0.003,0.023
Europe,2020-07-22,estimate,0.017,0.016,0.006,0.017,0.019,0.015,0.02,0.004,0.023
Europe,2020-07-23,estimate,0.017,0.016,0.006,0.018,0.019,0.015,0.02,0.004,0.024
Europe,2020-07-24,estimate,0.017,0.016,0.006,0.018,0.02,0.015,0.02,0.005,0.024
Europe,2020-07-25,estimate,0.017,0.017,0.006,0.018,0.019,0.016,0.021,0.006,0.025
Europe,2020-07-26,estimate,0.018,0.017,0.006,0.018,0.019,0.016,0.021,0.006,0.025
Europe,2020-07-27,estimate,0.018,0.018,0.006,0.018,0.019,0.016,0.021,0.006,0.025
Europe,2020-07-28,estimate,0.018,0.018,0.006,0.018,0.02,0.016,0.021,0.009,0.028
Europe,2020-07-29,estimate,0.018,0.018,0.006,0.018,0.02,0.016,0.021,0.008,0.027
Europe,2020-07-30,estimate,0.018,0.018,0.006,0.018,0.02,0.017,0.021,0.007,0.026
Europe,2020-07-31,estimate,0.018,0.018,0.006,0.018,0.02,0.016,0.021,0.009,0.027
Europe,2020-08-01,estimate,0.018,0.018,0.006,0.018,0.02,0.016,0.021,0.009,0.027
Europe,2020-08-02,estimate,0.019,0.019,0.006,0.018,0.02,0.016,0.021,0.008,0.027
Europe,2020-08-03,estimate,0.019,0.019,0.006,0.018,0.02,0.016,0.021,0.008,0.027
Europe,2020-08-04,estimate,0.019,0.019,0.006,0.019,0.02,0.016,0.021,0.01,0.028
Europe,2020-08-05,estimate,0.019,0.019,0.006,0.018,0.02,0.016,0.021,0.008,0.027
Europe,2020-08-06,estimate,0.019,0.019,0.006,0.018,0.02,0.016,0.021,0.01,0.029
Europe,2020-08-07,estimate,0.019,0.019,0.006,0.018,0.019,0.016,0.021,0.009,0.028
Europe,2020-08-08,estimate,0.019,0.019,0.006,0.018,0.02,0.016,0.021,0.011,0.03
Europe,2020-08-09,estimate,0.019,0.019,0.006,0.018,0.019,0.016,0.021,0.009,0.028
Europe,2020-08-10,estimate,0.019,0.019,0.006,0.019,0.02,0.017,0.021,0.01,0.029
Europe,2020-08-11,estimate,0.019,0.019,0.006,0.018,0.019,0.017,0.022,0.01,0.029
Europe,2020-08-12,estimate,0.019,0.02,0.006,0.018,0.02,0.017,0.022,0.012,0.03
Europe,2020-08-13,estimate,0.019,0.02,0.006,0.019,0.02,0.017,0.022,0.011,0.03
Europe,2020-08-14,estimate,0.02,0.02,0.006,0.019,0.02,0.016,0.021,0.011,0.03
Europe,2020-08-15,estimate,0.02,0.02,0.006,0.019,0.02,0.017,0.022,0.012,0.031
Europe,2020-08-16,estimate,0.02,0.02,0.006,0.019,0.02,0.017,0.022,0.012,0.031
Europe,2020-08-17,estimate,0.02,0.02,0.006,0.018,0.02,0.017,0.022,0.012,0.03
Europe,2020-08-18,estimate,0.02,0.021,0.006,0.018,0.02,0.017,0.022,0.013,0.031
Europe,2020-08-19,estimate,0.02,0.021,0.006,0.019,0.02,0.017,0.022,0.013,0.031
Europe,2020-08-20,estimate,0.02,0.021,0.006,0.018,0.02,0.017,0.022,0.013,0.031
Europe,2020-08-21,estimate,0.02,0.021,0.006,0.019,0.02,0.017,0.023,0.013,0.031
Europe,2020-08-22,estimate,0.021,0.021,0.006,0.019,0.02,0.017,0.023,0.012,0.031
Europe,2020-08-23,estimate,0.021,0.021,0.006,0.019,0.021,0.018,0.023,0.013,0.031
Europe,2020-08-24,estimate,0.021,0.021,0.006,0.019,0.021,0.018,0.023,0.014,0.032
Europe,2020-08-25,estimate,0.021,0.022,0.006,0.018,0.02,0.017,0.023,0.014,0.032
Europe,2020-08-26,estimate,0.021,0.022,0.006,0.019,0.021,0.018,0.023,0.013,0.032
Europe,2020-08-27,estimate,0.021,0.022,0.006,0.019,0.021,0.018,0.024,0.013,0.032
Europe,2020-08-28,estimate,0.021,0.022,0.006,0.019,0.021,0.017,0.024,0.013,0.032
Europe,2020-08-29,estimate,0.021,0.022,0.006,0.019,0.021,0.016,0.023,0.013,0.034
Europe,2020-08-30,estimate,0.021,0.022,0.006,0.019,0.021,0.017,0.023,0.013,0.034
Europe,2020-08-31,estimate,0.021,0.022,0.007,0.019,0.021,0.017,0.023,0.012,0.033
