region,date,confirm
Brussels,2021-09-10,564
Flanders,2021-09-10,881
Unknown,2021-09-10,40
Wallonia,2021-09-10,838
Brussels,2021-09-11,325
Flanders,2021-09-11,468
Unknown,2021-09-11,40
Wallonia,2021-09-11,473
Brussels,2021-09-12,224
Flanders,2021-09-12,296
Unknown,2021-09-12,26
Wallonia,2021-09-12,133
Brussels,2021-09-13,666
Flanders,2021-09-13,1143
Unknown,2021-09-13,95
Wallonia,2021-09-13,1026
Brussels,2021-09-14,556
Flanders,2021-09-14,933
Unknown,2021-09-14,48
Wallonia,2021-09-14,958
Brussels,2021-09-15,514
Flanders,2021-09-15,826
Unknown,2021-09-15,46
Wallonia,2021-09-15,935
Brussels,2021-09-16,573
Flanders,2021-09-16,849
Unknown,2021-09-16,58
Wallonia,2021-09-16,947
Brussels,2021-09-17,476
Flanders,2021-09-17,908
Unknown,2021-09-17,52
Wallonia,2021-09-17,954
Brussels,2021-09-18,294
Flanders,2021-09-18,461
Unknown,2021-09-18,20
Wallonia,2021-09-18,485
Brussels,2021-09-19,179
Flanders,2021-09-19,295
Unknown,2021-09-19,18
Wallonia,2021-09-19,160
Brussels,2021-09-20,604
Flanders,2021-09-20,1132
Unknown,2021-09-20,62
Wallonia,2021-09-20,1140
Brussels,2021-09-21,449
Flanders,2021-09-21,792
Unknown,2021-09-21,54
Wallonia,2021-09-21,972
Brussels,2021-09-22,464
Flanders,2021-09-22,779
Unknown,2021-09-22,42
Wallonia,2021-09-22,886
Brussels,2021-09-23,431
Flanders,2021-09-23,730
Unknown,2021-09-23,39
Wallonia,2021-09-23,879
Brussels,2021-09-24,492
Flanders,2021-09-24,754
Unknown,2021-09-24,44
Wallonia,2021-09-24,963
Brussels,2021-09-25,314
Flanders,2021-09-25,415
Unknown,2021-09-25,32
Wallonia,2021-09-25,455
Brussels,2021-09-26,254
Flanders,2021-09-26,314
Unknown,2021-09-26,21
Wallonia,2021-09-26,134
Brussels,2021-09-27,500
Flanders,2021-09-27,1011
Unknown,2021-09-27,64
Wallonia,2021-09-27,1052
Brussels,2021-09-28,461
Flanders,2021-09-28,946
Unknown,2021-09-28,48
Wallonia,2021-09-28,936
Brussels,2021-09-29,343
Flanders,2021-09-29,867
Unknown,2021-09-29,43
Wallonia,2021-09-29,912
Brussels,2021-09-30,461
Flanders,2021-09-30,840
Unknown,2021-09-30,47
Wallonia,2021-09-30,815
Brussels,2021-10-01,410
Flanders,2021-10-01,789
Unknown,2021-10-01,41
Wallonia,2021-10-01,908
Brussels,2021-10-02,264
Flanders,2021-10-02,437
Unknown,2021-10-02,49
Wallonia,2021-10-02,394
Brussels,2021-10-03,198
Flanders,2021-10-03,333
Unknown,2021-10-03,16
Wallonia,2021-10-03,131
Brussels,2021-10-04,478
Flanders,2021-10-04,1092
Unknown,2021-10-04,57
Wallonia,2021-10-04,1164
Brussels,2021-10-05,395
Flanders,2021-10-05,975
Unknown,2021-10-05,47
Wallonia,2021-10-05,872
Brussels,2021-10-06,419
Flanders,2021-10-06,1115
Unknown,2021-10-06,43
Wallonia,2021-10-06,968
Brussels,2021-10-07,375
Flanders,2021-10-07,1118
Unknown,2021-10-07,39
Wallonia,2021-10-07,983
Brussels,2021-10-08,383
Flanders,2021-10-08,1086
Unknown,2021-10-08,56
Wallonia,2021-10-08,1017
Brussels,2021-10-09,288
Flanders,2021-10-09,573
Unknown,2021-10-09,34
Wallonia,2021-10-09,525
Brussels,2021-10-10,204
Flanders,2021-10-10,418
Unknown,2021-10-10,22
Wallonia,2021-10-10,176
Brussels,2021-10-11,584
Flanders,2021-10-11,1791
Unknown,2021-10-11,70
Wallonia,2021-10-11,1477
Brussels,2021-10-12,484
Flanders,2021-10-12,1571
Unknown,2021-10-12,57
Wallonia,2021-10-12,1321
Brussels,2021-10-13,543
Flanders,2021-10-13,1728
Unknown,2021-10-13,34
Wallonia,2021-10-13,1289
Brussels,2021-10-14,661
Flanders,2021-10-14,1730
Unknown,2021-10-14,85
Wallonia,2021-10-14,1413
Brussels,2021-10-15,547
Flanders,2021-10-15,1951
Unknown,2021-10-15,78
Wallonia,2021-10-15,1591
Brussels,2021-10-16,391
Flanders,2021-10-16,1115
Unknown,2021-10-16,50
Wallonia,2021-10-16,820
Brussels,2021-10-17,300
Flanders,2021-10-17,849
Unknown,2021-10-17,21
Wallonia,2021-10-17,320
Brussels,2021-10-18,745
Flanders,2021-10-18,3383
Unknown,2021-10-18,74
Wallonia,2021-10-18,2363
Brussels,2021-10-19,726
Flanders,2021-10-19,3268
Unknown,2021-10-19,66
Wallonia,2021-10-19,2235
Brussels,2021-10-20,805
Flanders,2021-10-20,3484
Unknown,2021-10-20,71
Wallonia,2021-10-20,2192
Brussels,2021-10-21,791
Flanders,2021-10-21,3613
Unknown,2021-10-21,76
Wallonia,2021-10-21,2423
Brussels,2021-10-22,772
Flanders,2021-10-22,3779
Unknown,2021-10-22,76
Wallonia,2021-10-22,2518
Brussels,2021-10-23,524
Flanders,2021-10-23,2160
Unknown,2021-10-23,62
Wallonia,2021-10-23,1344
Brussels,2021-10-24,353
Flanders,2021-10-24,1634
Unknown,2021-10-24,37
Wallonia,2021-10-24,425
Brussels,2021-10-25,891
Flanders,2021-10-25,5480
Unknown,2021-10-25,90
Wallonia,2021-10-25,3242
Brussels,2021-10-26,868
Flanders,2021-10-26,5130
Unknown,2021-10-26,85
Wallonia,2021-10-26,3314
Brussels,2021-10-27,845
Flanders,2021-10-27,5156
Unknown,2021-10-27,91
Wallonia,2021-10-27,3129
Brussels,2021-10-28,833
Flanders,2021-10-28,5180
Unknown,2021-10-28,82
Wallonia,2021-10-28,3095
Brussels,2021-10-29,810
Flanders,2021-10-29,5263
Unknown,2021-10-29,87
Wallonia,2021-10-29,3127
Brussels,2021-10-30,474
Flanders,2021-10-30,2864
Unknown,2021-10-30,66
Wallonia,2021-10-30,1564
Brussels,2021-10-31,339
Flanders,2021-10-31,2155
Unknown,2021-10-31,44
Wallonia,2021-10-31,519
Brussels,2021-11-01,433
Flanders,2021-11-01,2476
Unknown,2021-11-01,46
Wallonia,2021-11-01,626
Brussels,2021-11-02,769
Flanders,2021-11-02,6932
Unknown,2021-11-02,83
Wallonia,2021-11-02,3929
Brussels,2021-11-03,719
Flanders,2021-11-03,6451
Unknown,2021-11-03,76
Wallonia,2021-11-03,3456
Brussels,2021-11-04,704
Flanders,2021-11-04,6249
Unknown,2021-11-04,100
Wallonia,2021-11-04,3122
Brussels,2021-11-05,784
Flanders,2021-11-05,6880
Unknown,2021-11-05,96
Wallonia,2021-11-05,3376
Brussels,2021-11-06,613
Flanders,2021-11-06,3831
Unknown,2021-11-06,81
Wallonia,2021-11-06,1928
Brussels,2021-11-07,420
Flanders,2021-11-07,2984
Unknown,2021-11-07,40
Wallonia,2021-11-07,626
Brussels,2021-11-08,1086
Flanders,2021-11-08,9717
Unknown,2021-11-08,136
Wallonia,2021-11-08,4322
Brussels,2021-11-09,959
Flanders,2021-11-09,8095
Unknown,2021-11-09,147
Wallonia,2021-11-09,3814
Brussels,2021-11-10,906
Flanders,2021-11-10,8116
Unknown,2021-11-10,105
Wallonia,2021-11-10,3620
Brussels,2021-11-11,472
Flanders,2021-11-11,3619
Unknown,2021-11-11,50
Wallonia,2021-11-11,913
Brussels,2021-11-12,903
Flanders,2021-11-12,8728
Unknown,2021-11-12,110
Wallonia,2021-11-12,4008
Brussels,2021-11-13,638
Flanders,2021-11-13,5405
Unknown,2021-11-13,110
Wallonia,2021-11-13,2205
Brussels,2021-11-14,457
Flanders,2021-11-14,4150
Unknown,2021-11-14,63
Wallonia,2021-11-14,836
Brussels,2021-11-15,1310
Flanders,2021-11-15,14046
Unknown,2021-11-15,192
Wallonia,2021-11-15,5279
Brussels,2021-11-16,1080
Flanders,2021-11-16,12069
Unknown,2021-11-16,194
Wallonia,2021-11-16,5078
Brussels,2021-11-17,1118
Flanders,2021-11-17,12335
Unknown,2021-11-17,139
Wallonia,2021-11-17,4542
Brussels,2021-11-18,1039
Flanders,2021-11-18,13069
Unknown,2021-11-18,139
Wallonia,2021-11-18,4310
Brussels,2021-11-19,1135
Flanders,2021-11-19,13370
Unknown,2021-11-19,120
Wallonia,2021-11-19,4511
Brussels,2021-11-20,865
Flanders,2021-11-20,7569
Unknown,2021-11-20,112
Wallonia,2021-11-20,2661
Brussels,2021-11-21,545
Flanders,2021-11-21,5303
Unknown,2021-11-21,58
Wallonia,2021-11-21,841
Brussels,2021-11-22,1519
Flanders,2021-11-22,18149
Unknown,2021-11-22,198
Wallonia,2021-11-22,5739
Brussels,2021-11-23,1283
Flanders,2021-11-23,14064
Unknown,2021-11-23,198
Wallonia,2021-11-23,5575
Brussels,2021-11-24,1274
Flanders,2021-11-24,13904
Unknown,2021-11-24,151
Wallonia,2021-11-24,4830
Brussels,2021-11-25,1244
Flanders,2021-11-25,13849
Unknown,2021-11-25,178
Wallonia,2021-11-25,4948
Brussels,2021-11-26,1234
Flanders,2021-11-26,13467
Unknown,2021-11-26,171
Wallonia,2021-11-26,5153
Brussels,2021-11-27,1058
Flanders,2021-11-27,7400
Unknown,2021-11-27,118
Wallonia,2021-11-27,3003
Brussels,2021-11-28,896
Flanders,2021-11-28,5055
Unknown,2021-11-28,72
Wallonia,2021-11-28,1042
Brussels,2021-11-29,1641
Flanders,2021-11-29,16895
Unknown,2021-11-29,230
Wallonia,2021-11-29,6417
Brussels,2021-11-30,1532
Flanders,2021-11-30,13121
Unknown,2021-11-30,206
Wallonia,2021-11-30,5989
Brussels,2021-12-01,1640
Flanders,2021-12-01,12481
Unknown,2021-12-01,176
Wallonia,2021-12-01,5346
Brussels,2021-12-02,1464
Flanders,2021-12-02,11534
Unknown,2021-12-02,175
Wallonia,2021-12-02,5130
Brussels,2021-12-03,1445
Flanders,2021-12-03,11108
Unknown,2021-12-03,153
Wallonia,2021-12-03,5046
Brussels,2021-12-04,1051
Flanders,2021-12-04,5806
Unknown,2021-12-04,112
Wallonia,2021-12-04,2655
Brussels,2021-12-05,725
Flanders,2021-12-05,4291
Unknown,2021-12-05,64
Wallonia,2021-12-05,880
Brussels,2021-12-06,1697
Flanders,2021-12-06,13014
Unknown,2021-12-06,214
Wallonia,2021-12-06,5795
Brussels,2021-12-07,1345
Flanders,2021-12-07,8997
Unknown,2021-12-07,165
Wallonia,2021-12-07,5132
Brussels,2021-12-08,1466
Flanders,2021-12-08,8638
Unknown,2021-12-08,125
Wallonia,2021-12-08,4767
Brussels,2021-12-09,1261
Flanders,2021-12-09,7704
Unknown,2021-12-09,177
Wallonia,2021-12-09,4279
Brussels,2021-12-10,1192
Flanders,2021-12-10,7335
Unknown,2021-12-10,129
Wallonia,2021-12-10,4426
Brussels,2021-12-11,795
Flanders,2021-12-11,3966
Unknown,2021-12-11,84
Wallonia,2021-12-11,2263
Brussels,2021-12-12,525
Flanders,2021-12-12,2642
Unknown,2021-12-12,59
Wallonia,2021-12-12,679
Brussels,2021-12-13,1219
Flanders,2021-12-13,8004
Unknown,2021-12-13,139
Wallonia,2021-12-13,4501
Brussels,2021-12-14,1144
Flanders,2021-12-14,5464
Unknown,2021-12-14,122
Wallonia,2021-12-14,3847
Brussels,2021-12-15,1074
Flanders,2021-12-15,5042
Unknown,2021-12-15,111
Wallonia,2021-12-15,3042
Brussels,2021-12-16,977
Flanders,2021-12-16,4216
Unknown,2021-12-16,139
Wallonia,2021-12-16,2760
Brussels,2021-12-17,886
Flanders,2021-12-17,4166
Unknown,2021-12-17,129
Wallonia,2021-12-17,2545
Brussels,2021-12-18,737
Flanders,2021-12-18,2449
Unknown,2021-12-18,106
Wallonia,2021-12-18,1451
Brussels,2021-12-19,478
Flanders,2021-12-19,1760
Unknown,2021-12-19,77
Wallonia,2021-12-19,527
Brussels,2021-12-20,1070
Flanders,2021-12-20,4827
Unknown,2021-12-20,212
Wallonia,2021-12-20,2985
Brussels,2021-12-21,1142
Flanders,2021-12-21,3671
Unknown,2021-12-21,185
Wallonia,2021-12-21,2350
Brussels,2021-12-22,1212
Flanders,2021-12-22,3630
Unknown,2021-12-22,152
Wallonia,2021-12-22,2373
Brussels,2021-12-23,1222
Flanders,2021-12-23,3675
Unknown,2021-12-23,178
Wallonia,2021-12-23,2414
Brussels,2021-12-24,1005
Flanders,2021-12-24,3346
Unknown,2021-12-24,187
Wallonia,2021-12-24,1953
Brussels,2021-12-25,598
Flanders,2021-12-25,1732
Unknown,2021-12-25,117
Wallonia,2021-12-25,351
Brussels,2021-12-26,969
Flanders,2021-12-26,2531
Unknown,2021-12-26,209
Wallonia,2021-12-26,848
Brussels,2021-12-27,2098
Flanders,2021-12-27,6579
Unknown,2021-12-27,350
Wallonia,2021-12-27,4221
Brussels,2021-12-28,1960
Flanders,2021-12-28,6228
Unknown,2021-12-28,296
Wallonia,2021-12-28,4296
Brussels,2021-12-29,2573
Flanders,2021-12-29,7275
Unknown,2021-12-29,328
Wallonia,2021-12-29,4783
Brussels,2021-12-30,1156
Flanders,2021-12-30,4609
Unknown,2021-12-30,143
Wallonia,2021-12-30,3047
Brussels,2021-12-31,1
Flanders,2021-12-31,3
Wallonia,2021-12-31,1
